Density Al 6061,,
0.25,2720,2720
0.3,2720,2720
0.35,2720,2720
0.4,2720,2720
0.45,2720,2720
0.5,2720,2720
0.55,2720,2720
0.6,2720,2720
0.65,2720,2720
0.7,2720,2720
0.75,2720,2720
0.8,2720,2720
0.85,2720,2720
0.9,2720,2720
0.95,2720,2720
1,2720,2720
